时间(s),X坐标(m),Y坐标(m)
723.8358000003,23.96812754,-58.99966909
724.0358000003,30.46674053,-50.41309965
724.2358000003,32.84324351,-55.65205067
724.4358000003,29.66549203,-56.23596403
724.6358000003,30.66068527,-61.8814861
724.8358000003,32.83953721,-52.55950309
725.0358000003,34.35952786,-51.09104308
725.2358000003,38.29656636,-47.92215033
725.4358000003,39.07055293,-51.75485773
725.6358000003,38.7141123,-49.4311457
725.8358000003,37.33310616,-48.17408792
726.0358000003,43.88288338,-48.90880653
726.2358000003,34.50331053,-48.08128014
726.4358000003,40.34493418,-52.33615384
726.6358000003,40.15847042,-45.14867153
726.8358000003,44.15480273,-39.28916263
727.0358000003,49.2183716,-47.09432879
727.2358000003,47.36222463,-45.95017715
727.4358000003,41.92578976,-42.82620603
727.6358000003,50.1189512,-35.92862339
727.8358000003,48.58862099,-40.95540154
728.0358000003,46.13824394,-38.90051674
728.2358000003,45.41982987,-37.41856304
728.4358000003,48.32076647,-37.76814118
728.6358000003,45.05089019,-38.14802892
728.8358000003,52.59823128,-34.29395128
729.0358000003,53.66615841,-36.02672609
729.2358000003,56.7711896,-36.10685844
729.4358000003,56.45449096,-38.83874418
729.6358000003,55.92431035,-30.77910284
729.8358000003,52.72856975,-34.62160326
730.0358000003,55.44477355,-37.96577023
730.2358000003,60.39549562,-26.34129753
730.4358000003,58.63172787,-24.98628582
730.6358000003,55.52837304,-22.00710145
730.8358000003,62.40038494,-29.23094305
731.0358000003,62.5513754,-24.23274639
731.2358000003,57.88995302,-17.44407138
731.4358000003,59.30438711,-21.44516184
731.6358000003,57.95773866,-21.8407538
731.8358000003,54.91010539,-21.02251847
732.0358000003,60.19431102,-15.78456983
732.2358000003,61.90509262,-19.96166267
732.4358000003,64.96726319,-15.91012621
732.6358000003,61.64909066,-16.41456975
732.8358000003,59.55414379,-17.15758398
733.0358000003,61.10403361,-9.865998461
733.2358000003,63.44381391,-15.3559369
733.4358000003,64.9982426,-12.4531754
733.6358000003,59.33744879,-0.367613008
733.8358000003,61.44318229,-9.092237344
734.0358000003,66.35625567,-5.610454945
734.2358000003,65.25297053,-7.165852142
734.4358000003,61.43013723,-1.612884256
734.6358000003,59.42768517,-4.121020633
734.8358000003,66.40073453,2.043237285
735.0358000003,62.50985954,1.012193035
735.2358000003,65.46356265,4.879218094
735.4358000003,61.49938257,4.440882368
735.6358000003,67.61712881,2.967504695
735.8358000003,66.23784375,5.737965264
736.0358000003,63.41746682,8.594703194
736.2358000003,60.67993608,13.20380011
736.4358000003,67.29286868,10.50958494
736.6358000003,59.34387491,11.21717928
736.8358000003,61.88887462,15.8114064
737.0358000003,59.93036065,11.03435477
737.2358000003,59.18820066,13.10671675
737.4358000003,60.46184237,13.62629843
737.6358000003,59.21906201,21.90340405
737.8358000003,58.55350213,18.46454164
738.0358000003,56.29909282,15.76753426
738.2358000003,60.52297322,22.81059546
738.4358000003,60.48654694,24.91790309
738.6358000003,59.46245211,22.67300866
738.8358000003,57.3639182,24.95205003
739.0358000003,60.31148493,25.84222746
739.2358000003,57.47080635,30.19274088
739.4358000003,57.24538786,24.86423828
739.6358000003,58.86056034,26.01468728
739.8358000003,53.79881223,31.72819662
740.0358000003,57.34001801,25.69424318
740.2358000003,54.31635147,26.89518393
740.4358000003,58.99356059,25.3541728
740.6358000003,57.80078262,31.59465285
740.8358000003,50.31560962,28.45523853
741.0358000003,56.53451518,26.75073395
741.2358000003,47.56876912,25.88547405
741.4358000003,56.68044659,25.49760346
741.6358000003,54.86154862,29.20931105
741.8358000003,52.51850299,33.82381463
742.0358000003,57.35147689,35.82276932
742.2358000003,56.51150584,33.68976341
742.4358000003,54.61730847,37.631797
742.6358000003,56.78894843,35.23975188
742.8358000003,52.41248973,34.90418261
743.0358000003,51.78785183,32.79799146
743.2358000003,61.62644091,34.99092082
743.4358000003,52.47651863,34.59167916
743.6358000003,53.71967444,41.03394528
743.8358000003,49.55761367,38.51164915
744.0358000003,48.46544333,38.31027539
744.2358000003,52.43900573,43.33916988
744.4358000003,50.29739047,40.67212724
744.6358000003,47.59425938,39.63350428
744.8358000003,48.44658271,39.4904017
745.0358000003,48.69532924,40.17443474
745.2358000003,51.06333301,41.35208953
745.4358000003,47.31642685,45.60896239
745.6358000003,46.91190012,44.41471282
745.8358000003,45.14167566,45.1653012
746.0358000003,46.44831279,46.20777077
746.2358000003,52.31299141,45.24332638
746.4358000003,49.4430063,45.47678874
746.6358000003,42.9060675,50.5781399
746.8358000003,41.52619413,49.50384434
747.0358000003,46.21825484,49.08335522
747.2358000003,47.16244357,42.12795473
747.4358000003,43.52712112,45.10838082
747.6358000003,43.34763739,46.17531845
747.8358000003,43.04389069,43.52542831
748.0358000003,43.75731177,49.47629035
748.2358000003,43.00395688,44.58845204
748.4358000003,43.29843031,49.59795408
748.6358000003,37.8092603,49.50746592
748.8358000003,37.79807511,48.06764873
749.0358000003,48.0407632,45.93617102
749.2358000003,37.75447582,53.04740505
749.4358000003,37.58723804,47.67525736
749.6358000003,38.14961716,51.28917501
749.8358000003,43.55767921,52.62262751
750.0358000003,37.95045429,46.8139558
750.2358000003,38.93020275,54.13186655
750.4358000003,40.58516524,50.19706001
750.6358000003,41.05733187,48.76726828
750.8358000003,42.33833542,48.41462046
751.0358000003,42.75744784,48.60956757
751.2358000003,40.9594141,55.56483223
751.4358000003,37.07726669,52.60174122
751.6358000003,34.75344028,54.5769588
751.8358000003,41.78945775,46.91033024
752.0358000003,39.96291864,51.49365706
752.2358000003,39.07272222,52.55305934
752.4358000003,38.25672669,49.53359803
752.6358000003,37.79876369,55.80285983
752.8358000003,38.9223743,55.38323073
753.0358000003,35.34763419,51.69806532
753.2358000003,37.52825533,56.66847793
753.4358000003,35.25598657,51.77746017
753.6358000003,31.90437377,51.24172942
753.8358000003,37.16916016,58.22298989
754.0358000003,36.67707412,53.01889741
754.2358000003,36.77762977,53.13009569
754.4358000003,32.3418429,59.05995721
754.6358000003,31.83774187,46.52475639
754.8358000003,33.29686407,50.6386064
755.0358000003,30.38613809,56.20166732
755.2358000003,36.47617124,52.74845171
755.4358000003,24.83476568,52.68920261
755.6358000003,32.07403251,54.75927186
755.8358000003,33.2251959,54.0449749
756.0358000003,23.89562035,50.89036896
756.2358000003,28.72323872,56.70794994
756.4358000003,25.7197208,52.76776633
756.6358000003,33.05411673,52.49470272
756.8358000003,33.11644989,55.61394369
757.0358000003,25.78126274,55.71349635
757.2358000003,24.73006822,58.22757985
757.4358000003,24.40688552,59.16238009
757.6358000003,29.00517229,57.51148721
757.8358000003,28.019861,58.98035245
758.0358000003,26.2526632,56.00900888
758.2358000003,28.8503396,56.67230946
758.4358000003,25.8675159,60.85036218
758.6358000003,26.31505371,61.67152735
758.8358000003,18.84580331,58.56563574
759.0358000003,18.26545332,60.19926093
759.2358000003,16.30624445,65.45999753
759.4358000003,16.1994376,59.8254173
759.6358000003,15.32534405,57.20890636
759.8358000003,15.38919352,58.5510719
760.0358000003,22.28620294,59.88040387
760.2358000003,15.16601336,62.01534467
760.4358000003,19.90793533,58.70301007
760.6358000003,12.34850461,58.26608249
760.8358000003,19.37831684,60.41538865
761.0358000003,17.44291325,55.30577898
761.2358000003,15.71443337,65.91898565
761.4358000003,13.62339226,64.5252897
761.6358000003,10.56706723,60.70792432
761.8358000003,15.21281445,63.90974563
762.0358000003,10.56461499,67.04191277
762.2358000003,6.67417998,62.76919575
762.4358000003,5.394481485,62.11977016
762.6358000003,9.505109965,62.1823544
762.8358000003,9.99763258,57.18570538
763.0358000003,18.04650131,64.19906556
763.2358000003,11.39750504,65.31866779
763.4358000003,10.62461186,67.82039035
763.6358000003,10.94590287,59.22808437
763.8358000003,11.30097254,59.34311822
764.0358000003,10.2984489,63.01884818
764.2358000003,10.18703745,65.20316647
764.4358000003,7.943945753,57.98885002
764.6358000003,3.910502776,61.08197058
764.8358000003,8.852973756,66.09800268
765.0358000003,10.74895512,57.6250787
765.2358000003,5.00367353,59.66359802
765.4358000003,11.30172167,62.92552321
765.6358000003,7.191945818,61.91432909
765.8358000003,3.747775268,67.30649251
766.0358000003,6.516440862,61.75113503
766.2358000003,1.199124152,62.87631373
766.4358000003,4.199950986,61.11021406
766.6358000003,2.043664764,62.34546057
766.8358000003,5.687596607,63.5545324
767.0358000003,5.392559851,67.22839199
767.2358000003,2.753483899,61.56948288
767.4358000003,2.518081644,68.98973523
767.6358000003,1.646370715,61.30503043
767.8358000003,-3.137632846,58.66140613
768.0358000003,1.572302167,66.01488876
768.2358000003,0.60448017,61.88950829
768.4358000003,3.144545116,63.71281692
768.6358000003,4.311131627,61.31409491
768.8358000003,-3.631528162,60.33458315
769.0358000003,2.289663374,60.17171527
